15:20:53,627804,3294884,84,125840,197660,9075340,73.72
15:20:54,613296,3309392,84.37,125852,197660,9075328,73.72
15:20:55,605252,3317436,84.57,125852,197660,9075328,73.72
15:20:56,596680,3326008,84.79,125852,197660,9075328,73.72
15:20:57,591672,3331016,84.92,125852,197660,9080848,73.76
15:20:58,585936,3336752,85.06,125852,197664,9086444,73.81
15:20:59,580708,3341980,85.2,125860,197672,9099952,73.92
15:21:00,573544,3349144,85.38,125860,197672,9144620,74.28
15:21:01,567820,3354868,85.52,125860,197680,9157308,74.38
15:21:02,562132,3360556,85.67,125860,197808,9162220,74.42
15:21:03,561884,3360804,85.68,125860,197816,9162540,74.42
15:21:04,541576,3381112,86.19,125868,197916,9265924,75.26
15:21:05,499896,3422792,87.26,125868,198112,9464784,76.88
15:21:06,470136,3452552,88.01,125868,198116,9464784,76.88
15:21:07,452032,3470656,88.48,125868,198116,9467880,76.9
15:21:08,434912,3487776,88.91,125868,198120,9467880,76.9
15:21:09,426960,3495728,89.12,125876,198120,9467892,76.9
15:21:10,420636,3502052,89.28,125876,198124,9467892,76.9
15:21:11,413824,3508864,89.45,125876,198124,9467884,76.9
15:21:12,401812,3520876,89.76,125876,198124,9467872,76.9
15:21:13,387900,3534788,90.11,125876,198124,9469132,76.91
15:21:14,381832,3540856,90.27,125884,198116,9469116,76.91
15:21:15,371176,3551512,90.54,125884,198128,9470460,76.92
15:21:16,369368,3553320,90.58,125884,198128,9471648,76.93
15:21:17,353620,3569068,90.99,125884,198132,9471640,76.93
15:21:18,345528,3577160,91.19,125884,198136,9471640,76.93
15:21:19,341536,3581152,91.29,125892,198100,9471688,76.93
15:21:20,340752,3581936,91.31,125892,198112,9474284,76.96
15:21:21,337280,3585408,91.4,125892,198140,9474284,76.96
15:21:22,335420,3587268,91.45,125892,198140,9474284,76.96
15:21:23,334700,3587988,91.47,125892,198140,9474464,76.96
15:21:24,333676,3589012,91.49,125900,198132,9476524,76.97
15:21:25,332380,3590308,91.53,125900,198276,9478580,76.99
15:21:26,328552,3594136,91.62,126032,198584,9479860,77
15:21:27,321360,3601328,91.81,126032,198572,9479860,77
15:21:28,316524,3606164,91.93,126032,198572,9481372,77.01
15:21:29,318632,3604056,91.88,126044,198564,9481892,77.02
15:21:30,305380,3617308,92.22,126044,198632,9481892,77.02
15:21:31,300404,3622284,92.34,126044,198708,9481892,77.02
15:21:32,301124,3621564,92.32,126044,198740,9481892,77.02
15:21:33,298620,3624068,92.39,126044,198900,9482932,77.03
15:21:34,293908,3628780,92.51,126044,198952,9485552,77.05
15:21:35,290576,3632112,92.59,126056,198952,9487144,77.06
15:21:36,285444,3637244,92.72,126184,198980,9494392,77.12
15:21:37,282288,3640400,92.8,126184,198956,9496664,77.14
15:21:38,277944,3644744,92.91,126184,198968,9505432,77.21
15:21:39,169548,3753140,95.68,126188,198984,9616496,78.11
15:21:40,94160,3828528,97.6,100148,93192,9823516,79.79
15:21:41,100708,3821980,97.43,99520,86636,9825892,79.81
15:21:42,103808,3818880,97.35,99344,83072,9827216,79.82
15:21:43,105112,3817576,97.32,99312,82000,9827484,79.82
15:21:44,107548,3815140,97.26,99132,80020,9828500,79.83
15:21:45,304172,3618516,92.25,99108,81016,9608932,78.05
15:21:46,300048,3622640,92.35,99136,84452,9609704,78.06
15:21:47,297924,3624764,92.41,99156,86920,9609484,78.05
15:21:48,292916,3629772,92.53,99356,88588,9698828,78.78
15:21:49,286328,3636360,92.7,99356,91548,9702212,78.81
15:21:50,273976,3648712,93.02,99376,93876,9800300,79.6
15:21:51,262216,3660472,93.32,99388,97980,9807484,79.66
15:21:52,254024,3668664,93.52,99388,104148,9808500,79.67
15:21:53,246584,3676104,93.71,99388,107596,9809136,79.68
15:21:54,233456,3689232,94.05,99388,118596,9809136,79.68
15:21:55,218452,3704236,94.43,99516,132548,9809136,79.68
15:21:56,199856,3722832,94.91,99808,142680,9809136,79.68
15:21:57,612444,3310244,84.39,99936,145420,9272908,75.32
15:21:58,606724,3315964,84.53,99940,148268,9273656,75.33
15:21:59,598432,3324256,84.74,99964,150224,9275204,75.34
15:22:00,585536,3337152,85.07,99964,152296,9275204,75.34
15:22:01,572872,3349816,85.4,99976,152916,9275216,75.34
15:22:02,557604,3365084,85.79,100048,155800,9276468,75.35
15:22:03,551412,3371276,85.94,100056,159556,9276468,75.35
15:22:04,543724,3378964,86.14,100056,161628,9276468,75.35
15:22:05,538112,3384576,86.28,100056,166216,9278764,75.37
15:22:06,534128,3388560,86.38,100056,166364,9279792,75.38
15:22:07,523744,3398944,86.65,100068,166912,9280744,75.38
15:22:08,517140,3405548,86.82,100100,167456,9287024,75.44
15:22:09,489704,3432984,87.52,100220,167852,9297268,75.52
15:22:10,488216,3434472,87.55,100220,173224,9297268,75.52
15:22:11,474360,3448328,87.91,100220,187172,9297136,75.52
15:22:12,466980,3455708,88.1,100228,192696,9298464,75.53
15:22:13,464676,3458012,88.15,100228,194464,9298464,75.53
15:22:14,460180,3462508,88.27,100228,198160,9299040,75.53
15:22:15,450228,3472460,88.52,100232,200772,9300224,75.54
15:22:16,435580,3487108,88.9,100232,201404,9300364,75.54
15:22:17,436572,3486116,88.87,100240,201608,9300364,75.54
15:22:18,598436,3324252,84.74,100372,178936,9179412,74.56
15:22:19,598736,3323952,84.74,100392,179512,9159420,74.4
15:22:20,691272,3231416,82.38,100396,179868,9054368,73.55
15:22:21,691520,3231168,82.37,100400,179944,9054496,73.55
15:22:22,691552,3231136,82.37,100400,179940,9054496,73.55
15:22:23,691568,3231120,82.37,100400,179948,9054496,73.55
15:22:24,692472,3230216,82.35,100412,180088,9042136,73.45
15:22:25,810128,3112560,79.35,100412,179848,8870876,72.05
